10000 50
6397 6590 2098
6398 7192 3866
6399 9774 2764
6400 6111 18496
6401 6813 12072
6402 9180 1672
6403 3230 9136
6404 6640 4957
6405 16605 701
6406 17714 17469
6407 3620 18862
6408 2038 18136
6409 18340 17905
6410 6060 17479
6411 3579 7531
6412 9628 19095
6413 2960 10168
6414 12932 16820
6415 11667 9085
6416 1157 15394
6417 17066 18479
6418 7615 6688
6419 11644 295
6420 17347 10606
6421 8074 4600
6422 19813 11413
6423 9548 8045
6424 5950 1851
6425 15681 4239
6426 11770 8361
6427 7455 19260
6428 9427 17749
6429 14568 10415
6430 19499 18710
6431 14104 6234
6432 1065 17007
6433 3694 11169
6434 7815 8679
6435 19284 11689
6436 16288 5161
6437 16573 3709
6438 8105 16101
6439 14303 2473
6440 6711 10406
6441 18767 6335
6442 5594 14832
6443 12581 6221
6444 12987 11373
6445 10082 7148
6446 9734 12486
6447 5844 4185
6448 15353 10798
6449 15828 9538
6450 17578 19519
6451 4680 11463
6452 11523 10218
6453 2670 17604
6454 16428 19627
6455 6385 16972
6456 3306 19491
6457 14322 5151
6458 11371 5252
6459 16624 3254
6460 6754 4358
6461 13195 6705
6462 7242 12839
6463 19988 19038
6464 4927 18946
6465 18465 15815
6466 3629 2505
6467 12722 19496
6468 13451 15151
6469 11129 11743
6470 8714 9879
6471 5721 17513
6472 19015 8371
6473 9974 16394
6474 19648 10386
6475 11095 6597
6476 9654 6401
6477 19239 4289
6478 19678 13247
6479 12192 19226
6480 11392 4605
6481 3461 10656
6482 6503 15020
6483 6522 12534
6484 4276 19954
6485 6184 14002
6486 7867 9341
6487 14063 11904
6488 8297 3233
6489 9970 4037
6490 6985 7944
6491 10696 1064
6492 1704 12990
6493 6236 6286
6494 1863 17734
6495 2338 18428
6496 5435 13254
6497 4625 2150
6498 14683 11938
6499 11891 7498
6500 17852 15310
6501 4650 18074
6502 9977 2070
6503 5302 18712
6504 19100 14625
6505 2569 15272
6506 16335 6085
6507 15426 9616
6508 15902 14391
6509 12124 1662
6510 89 17764
6511 7370 10813
6512 12962 5523
6513 13812 8346
6514 15844 3996
6515 19305 5702
6516 127 10047
6517 12116 306
6518 15369 10103
6519 1080 17417
6520 12688 10821
6521 16905 3648
6522 9615 5375
6523 16117 8682
6524 10343 5516
6525 19632 8240
6526 15404 6783
6527 8658 7001
6528 15346 4717
6529 8712 2469
6530 8171 7541
6531 17587 4368
6532 1025 4649
6533 11104 9702
6534 3471 16393
6535 7213 12183
6536 15830 12510
6537 17884 469
6538 9151 5444
6539 7312 10352
6540 14943 15845
6541 2628 6943
6542 10295 10346
6543 15062 11285
6544 13753 5640
6545 9533 125
6546 4492 18275
6547 2924 7119
6548 13173 5516
6549 18261 14027
6550 6209 16643
6551 9152 1825
6552 18646 18390
6553 185 3388
6554 13739 7796
6555 19992 3848
6556 10790 8682
6557 15379 2619
6558 10255 17436
6559 19428 10441
6560 10565 4008
6561 18634 8960
6562 12430 11409
6563 16924 1557
6564 11935 5602
6565 2244 11536
6566 13361 14495
6567 12884 7748
6568 11135 12006
6569 16153 9421
6570 13268 4873
6571 9906 16144
6572 15115 410
6573 17845 5285
6574 12077 5369
6575 5728 17272
6576 2583 2641
6577 14049 4362
6578 2270 15013
6579 614 7325
6580 18860 10557
6581 5051 19210
6582 6957 8572
6583 577 14287
6584 3707 18091
6585 19315 13081
6586 5577 13326
6587 13735 9221
6588 10857 691
6589 6059 7932
6590 1555 2933
6591 1925 8139
6592 12500 4138
6593 19150 15974
6594 19650 11121
6595 1677 19763
6596 18972 18509
6597 7081 6728
6598 17366 2280
6599 370 4009
6600 17090 17424
6601 10749 19685
6602 5257 2666
6603 19708 836
6604 8767 12465
6605 15397 2118
6606 10256 10321
6607 14458 17321
6608 9646 2755
6609 13876 9959
6610 6074 9295
6611 4156 15552
6612 18631 1397
6613 3677 11236
6614 11596 15996
6615 13419 4046
6616 82 5037
6617 4054 520
6618 1355 1690
6619 14154 3761
6620 5879 6473
6621 16793 5902
6622 3223 16134
6623 15241 7603
6624 13913 9220
6625 18515 5468
6626 17371 19986
6627 1383 2670
6628 10257 16002
6629 8349 1411
6630 5456 1852
6631 3241 18120
6632 18639 1890
6633 3579 7294
6634 11055 16345
6635 2817 14085
6636 19986 16933
6637 9418 15961
6638 19915 19560
6639 8780 4658
6640 6477 13828
6641 10165 3646
6642 2667 3848
6643 19849 7899
6644 9309 12923
6645 11126 4549
6646 2668 11117
6647 13006 14366
6648 1660 17658
6649 10354 12936
6650 3372 9066
6651 2350 13170
6652 5483 3358
6653 19269 11767
6654 12777 1749
6655 11928 4400
6656 8045 19253
6657 3100 2093
6658 6343 10711
6659 19985 19300
6660 201 15652
6661 3120 7463
6662 18180 19220
6663 16878 12477
6664 5412 16191
6665 5256 7231
6666 16753 8784
6667 8493 7605
6668 15724 18587
6669 335 7761
6670 12161 8500
6671 4104 12263
6672 10707 16557
6673 3620 7204
6674 2855 17049
6675 9052 19956
6676 3770 3055
6677 2275 12171
6678 4647 1950
6679 14492 15504
6680 2734 6411
6681 11546 19748
6682 3704 15838
6683 10776 38
6684 4150 19427
6685 4278 11111
6686 19725 12662
6687 5571 8382
6688 11937 10431
6689 7479 9190
6690 9145 14791
6691 17846 16531
6692 5053 12915
6693 11216 16472
6694 11975 9700
6695 12462 5707
6696 1806 11060
6697 6898 4007
6698 396 5510
6699 1288 17673
6700 5135 897
6701 13559 1918
6702 10299 4859
6703 15289 19129
6704 4670 18587
6705 13377 19120
6706 12002 10166
6707 19432 7574
6708 4045 17054
6709 3105 10647
6710 12706 12371
6711 3431 15566
6712 19572 14511
6713 16372 6680
6714 704 16319
6715 17216 17660
6716 19577 5839
6717 10697 10774
6718 6254 6227
6719 4813 2338
6720 1457 7275
6721 17440 14541
6722 18467 9810
6723 6863 16872
6724 3870 18863
6725 11234 6320
6726 1885 16575
6727 11086 14664
6728 17695 17809
6729 14127 7457
6730 1468 18398
6731 4236 11342
6732 18467 17396
6733 3622 11285
6734 13622 1072
6735 8346 4786
6736 15679 11430
6737 1239 2138
6738 19009 14145
6739 9359 4453
6740 10772 2878
6741 19453 592
6742 11607 12657
6743 6817 6890
6744 14346 9301
6745 7699 943
6746 8637 15814
6747 9561 8286
6748 19570 3455
6749 879 13183
6750 14320 9543
6751 972 9224
6752 11361 9998
6753 494 2210
6754 6663 6721
6755 9599 6205
6756 3148 13786
6757 6442 5403
6758 12292 14755
6759 407 13258
6760 10553 2989
6761 15154 4457
6762 9095 15541
6763 18995 4715
6764 17897 8664
6765 18207 19873
6766 5449 8568
6767 14918 15530
6768 17740 13161
6769 16234 15411
6770 1615 754
6771 14539 5832
6772 7586 4763
6773 15869 17333
6774 6942 19877
6775 2865 12627
6776 13436 13846
6777 9386 18019
6778 2733 2530
6779 7545 4733
6780 957 16981
6781 1900 2103
6782 17633 6405
6783 15918 16817
6784 12228 11724
6785 8829 12151
6786 14334 10194
6787 11308 19719
6788 13403 18271
6789 18147 3528
6790 12507 345
6791 14190 17363
6792 11733 5942
6793 4823 19928
6794 4660 10817
6795 4149 8719
6796 10822 5616
6797 8373 6049
6798 2865 4806
6799 12881 642
6800 9144 11444
6801 17990 18061
6802 17779 19829
6803 18099 9297
6804 9177 11182
6805 7878 12597
6806 9959 1683
6807 7624 18419
6808 18346 18044
6809 5212 8798
6810 13868 19357
6811 1325 9361
6812 11761 1041
6813 5846 6049
6814 6690 14625
6815 2421 15078
6816 13138 15833
6817 12013 410
6818 6058 10917
6819 18450 10111
6820 2707 15234
6821 16916 2679
6822 1097 12665
6823 7060 891
6824 6040 15795
6825 11503 12272
6826 17984 19908
6827 948 12827
6828 18875 9744
6829 4368 3146
6830 18223 1916
6831 14100 3140
6832 19901 11361
6833 18629 6112
6834 16222 5959
6835 17544 13430
6836 16108 18928
6837 7945 14460
6838 11702 13556
6839 5702 11356
6840 3627 17742
6841 14001 13557
6842 6383 1610
6843 11353 14948
6844 18093 1610
6845 19877 12073
6846 11564 12668
6847 380 13977
6848 16440 11465
6849 17423 19008
6850 8789 9014
6851 4293 14966
6852 5777 1248
6853 11155 12237
6854 19945 13831
6855 7924 16857
6856 10413 3571
6857 1533 1924
6858 16871 13147
6859 11108 9237
6860 17661 11316
6861 3983 10985
6862 1313 9225
6863 689 714
6864 19721 14104
6865 3117 14463
6866 5780 4861
6867 2460 7410
6868 15998 7909
6869 1739 13614
6870 6822 15942
6871 15865 9662
6872 11585 13586
6873 3085 17397
6874 2985 4807
6875 12474 14192
6876 1528 646
6877 6222 12808
6878 13521 2840
6879 13296 6910
6880 17724 9593
6881 10805 16412
6882 3821 3503
6883 11411 13264
6884 6878 16171
6885 12112 9501
6886 19162 13699
6887 3637 7976
6888 1724 7098
6889 8257 6721
6890 912 1061
6891 1706 730
6892 9890 18792
6893 17983 7927
6894 11188 3410
6895 9355 11278
6896 7690 5263
6897 8765 159
6898 13423 7862
6899 4032 16528
6900 6028 16652
6901 10350 16144
6902 471 1542
6903 8639 10338
6904 17058 18547
6905 19607 16895
6906 13977 14322
6907 13113 17664
6908 1942 3866
6909 3627 11095
6910 2373 9481
6911 14743 9333
6912 9492 6414
6913 14275 19859
6914 12738 19266
6915 15917 18307
6916 10802 18766
6917 16659 2618
6918 12956 11272
6919 6170 1649
6920 18544 10013
6921 4334 5776
6922 19791 8872
6923 9089 13798
6924 4893 18084
6925 7564 12715
6926 18400 3617
6927 10030 18658
6928 18517 7891
6929 7156 4304
6930 2610 11254
6931 6371 3072
6932 5689 13411
6933 1035 19381
6934 1030 14996
6935 5009 7204
6936 9332 19573
6937 4796 5694
6938 15844 5474
6939 3558 13884
6940 2950 736
6941 704 7473
6942 6131 1349
6943 5591 10733
6944 11388 999
6945 8604 12746
6946 12169 13998
6947 3760 11327
6948 10707 14210
6949 9205 1146
6950 8350 11736
6951 7660 10565
6952 12611 14033
6953 19506 12455
6954 2690 8454
6955 5541 19415
6956 6888 1992
6957 19692 6244
6958 13328 9370
6959 6720 5283
6960 14380 4715
6961 18712 15323
6962 6649 6549
6963 17110 18824
6964 19969 13708
6965 5443 6314
6966 13231 4670
6967 18702 9455
6968 18261 5841
6969 10646 14560
6970 10326 951
6971 19294 16186
6972 18781 17213
6973 2934 18985
6974 4267 12108
6975 16822 9653
6976 1328 14999
6977 17899 11886
6978 7061 4328
6979 18035 15008
6980 17673 7029
6981 8051 19830
6982 9284 10903
6983 13095 3104
6984 17663 7544
6985 4846 3740
6986 19925 7989
6987 1553 4139
6988 3124 18705
6989 7164 839
6990 6843 3742
6991 18740 3986
6992 12223 4522
6993 8850 16638
6994 11645 19283
6995 2663 3236
6996 19417 5670
6997 16572 10713
6998 13817 8700
6999 12596 9667
7000 9758 7831
7001 12171 13793
7002 17932 9683
7003 4739 10076
7004 7266 17407
7005 17500 8255
7006 12240 14108
7007 14982 16240
7008 9229 4462
7009 96 183
7010 3418 17226
7011 2895 2758
7012 9823 2835
7013 7886 15818
7014 1836 19991
7015 4173 16833
7016 6978 11594
7017 17628 16344
7018 2771 4909
7019 18667 18718
7020 6972 10036
7021 495 16166
7022 8757 15563
7023 16376 15476
7024 15658 14338
7025 11563 16471
7026 15581 15428
7027 14614 10809
7028 6626 5403
7029 5393 18851
7030 12036 4814
7031 12759 9565
7032 2260 19013
7033 273 10386
7034 5455 5030
7035 11417 15291
7036 7808 12427
7037 7989 8264
7038 91 16565
7039 7254 717
7040 17187 12101
7041 7528 15168
7042 5976 12767
7043 14521 18493
7044 13695 8953
7045 10118 16265
7046 5830 5730
7047 1094 2876
7048 9613 4441
7049 5823 1366
7050 13008 15068
7051 7494 17239
7052 1854 816
7053 13732 11834
7054 12550 1945
7055 14045 985
7056 16152 6089
7057 15207 17924
7058 12768 2127
7059 7431 9728
7060 5992 6462
7061 8544 17549
7062 424 8173
7063 12614 9637
7064 7355 10037
7065 1456 18436
7066 12026 362
7067 1177 5301
7068 17134 13880
7069 12176 14908
7070 12244 6036
7071 8476 6220
7072 495 8395
7073 6873 3682
7074 9761 13262
7075 19723 10656
7076 8204 15753
7077 277 4618
7078 14255 4979
7079 11367 9242
7080 7677 17961
7081 18322 12822
7082 18122 16055
7083 6286 15851
7084 10758 11608
7085 17643 18461
7086 1032 3002
7087 7748 2470
7088 6151 1526
7089 11139 14621
7090 1628 15912
7091 8016 7213
7092 11831 9831
7093 11161 8292
7094 17534 2437
7095 397 2528
7096 15349 1562
7097 13968 18718
7098 14568 13471
7099 5078 16605
7100 15065 1678
7101 1031 19072
7102 1541 12448
7103 13973 8778
7104 19750 4043
7105 19954 1463
7106 8676 1377
7107 7559 4321
7108 8965 506
7109 2942 18720
7110 1247 2850
7111 763 19690
7112 18407 16595
7113 6417 11083
7114 7687 9327
7115 11004 11494
7116 6917 2752
7117 15199 12034
7118 17163 8457
7119 12500 5524
7120 3338 16913
7121 14641 8805
7122 9478 12013
7123 8870 2200
7124 919 14794
7125 17643 8163
7126 7852 2165
7127 15111 14757
7128 5839 2611
7129 11937 1528
7130 9373 13526
7131 12629 2940
7132 11325 16290
7133 1098 7827
7134 9702 8487
7135 1751 9949
7136 15106 9392
7137 1404 16392
7138 18591 4583
7139 19376 6626
7140 14788 15861
7141 18025 13370
7142 8126 2640
7143 5250 9487
7144 11014 10317
7145 3842 13538
7146 12829 16739
7147 13028 16470
7148 648 4153
7149 8991 10477
7150 426 6702
7151 16093 10742
7152 3485 15531
7153 16465 17496
7154 4121 18427
7155 14287 12192
7156 5561 15261
7157 14252 8663
7158 18149 10038
7159 354 15853
7160 9390 5515
7161 2253 4195
7162 17016 2218
7163 2722 11632
7164 2108 17664
7165 717 8064
7166 18805 18885
7167 14415 16809
7168 10656 18641
7169 17067 10879
7170 3070 11129
7171 6389 11353
7172 15 4982
7173 15020 16992
7174 12844 14516
7175 30 11725
7176 12272 2233
7177 802 18634
7178 10265 9287
7179 3302 19875
7180 7938 8724
7181 7609 4018
7182 17178 3095
7183 1735 18375
7184 9254 7834
7185 18962 15154
7186 6506 8675
7187 10009 1702
7188 18693 2873
7189 17388 1380
7190 13104 11536
7191 10120 17417
7192 12402 5375
7193 11014 7273
7194 7147 19018
7195 7741 10667
7196 11037 11436
7197 14530 11701
7198 10076 8214
7199 16047 12617
7200 7770 15681
7201 707 11360
7202 13061 14275
7203 13499 10715
7204 12094 11753
7205 19640 10886
7206 4654 1550
7207 3276 9759
7208 13383 17055
7209 16072 10641
7210 1308 529
7211 11965 165
7212 11865 12344
7213 16909 2846
7214 15462 18292
7215 10324 9308
7216 667 19583
7217 10210 11031
7218 18097 10080
7219 18184 3708
7220 14594 6543
7221 8092 17824
7222 3934 15599
7223 12654 11367
7224 2008 13669
7225 14197 8725
7226 5241 19667
7227 8362 2513
7228 1711 17106
7229 11749 5270
7230 10929 13524
7231 13107 2073
7232 9455 11596
7233 18027 19668
7234 3375 3903
7235 10445 16210
7236 10385 14320
7237 9919 18536
7238 6255 10671
7239 4339 18924
7240 7648 4614
7241 4280 14887
7242 13752 9241
7243 2698 8993
7244 14262 15462
7245 5337 14446
7246 12870 5191
7247 13138 18443
7248 14462 2324
7249 6227 7516
7250 3725 17837
7251 8508 13023
7252 7911 10462
7253 17484 18426
7254 17349 14165
7255 15130 1822
7256 13060 1349
7257 10589 19409
7258 8401 6811
7259 18624 13286
7260 4083 19014
7261 556 3961
7262 18755 16953
7263 15628 10045
7264 17560 13217
7265 7405 18206
7266 11229 17637
7267 4450 15912
7268 10690 19139
7269 9655 1933
7270 3754 4390
7271 5738 4784
7272 544 16813
7273 19976 12678
7274 2315 5296
7275 4309 18599
7276 18911 2750
7277 19702 1217
7278 7613 17666
7279 7234 15329
7280 13535 5173
7281 19161 14638
7282 6901 1115
7283 253 3610
7284 5542 17590
7285 1980 9907
7286 14690 5647
7287 18811 4069
7288 13099 15233
7289 528 18786
7290 13737 15413
7291 18162 1188
7292 18756 12647
7293 6664 14215
7294 5896 6369
7295 7893 10249
7296 4886 15782
7297 16896 7053
7298 7014 8139
7299 5728 17148
7300 3406 12555
7301 18201 7707
7302 8128 18095
7303 9679 13363
7304 12149 1226
7305 12990 6558
7306 4097 5885
7307 14883 7504
7308 1718 2853
7309 5573 17899
7310 8147 7613
7311 19746 13465
7312 16869 9385
7313 17523 16641
7314 13788 3882
7315 12788 19602
7316 3661 13545
7317 11639 7340
7318 702 11788
7319 13013 17669
7320 578 9202
7321 15086 2354
7322 9857 4675
7323 3879 6321
7324 571 7927
7325 11891 9451
7326 19267 8717
7327 14453 11637
7328 8277 12487
7329 16368 11975
7330 11577 18417
7331 11961 5507
7332 12846 15237
7333 3376 19952
7334 17620 9899
7335 19101 12740
7336 15093 18198
7337 19224 10538
7338 16858 1302
7339 9228 3102
7340 8904 17428
7341 2497 1118
7342 12754 8170
7343 656 16949
7344 5276 17383
7345 15799 13375
7346 18881 16852
7347 8440 4111
7348 4062 8078
7349 17976 11815
7350 4554 18034
7351 12583 17076
7352 7614 15998
7353 17299 8158
7354 11259 823
7355 14603 6526
7356 3996 16514
7357 1035 17099
7358 10399 13101
7359 10483 18042
7360 7768 15674
7361 12525 2633
7362 6744 6648
7363 11077 17316
7364 9130 7157
7365 1542 5404
7366 18832 10035
7367 6033 14124
7368 2281 6445
7369 3619 3331
7370 6209 9891
7371 6404 18221
7372 11671 10204
7373 3304 3790
7374 1831 2070
7375 17743 10139
7376 12771 9598
7377 12597 6620
7378 3935 15866
7379 3023 25
7380 5429 9417
7381 19451 4564
7382 15040 4260
7383 7056 1835
7384 1518 13672
7385 3563 7026
7386 5247 7726
7387 14281 6318
7388 6460 13269
7389 11690 17584
7390 4074 8290
7391 14240 9433
7392 12404 16845
7393 12710 6836
7394 6861 16338
7395 2106 12084
7396 13000 8641
7397 12900 1557
7398 19743 4391
7399 18062 16307
7400 3332 1260
7401 5337 17976
7402 646 4930
7403 18199 15969
7404 13553 7105
7405 15394 9888
7406 15672 13978
7407 10822 9633
7408 12821 8075
7409 765 19884
7410 8319 16033
7411 4673 2870
7412 778 1318
7413 5708 13924
7414 10230 521
7415 18132 122
7416 18097 13561
7417 18491 19821
7418 15789 18742
7419 5846 13041
7420 19280 5693
7421 19671 17592
7422 3576 11304
7423 15730 6844
7424 6727 16396
7425 8780 16494
7426 19364 15046
7427 12715 13452
7428 7375 16493
7429 13365 14775
7430 14896 17604
7431 7517 11497
7432 7669 12992
7433 8086 2359
7434 11751 3457
7435 5502 10283
7436 7874 7382
7437 18685 5172
7438 12015 7802
7439 549 14415
7440 7260 15094
7441 10139 9329
7442 2780 2975
7443 19468 19205
7444 13979 6507
7445 462 12832
7446 680 8874
7447 18218 7978
7448 6688 8348
7449 8157 6303
7450 16585 18438
7451 2172 13658
7452 15181 811
7453 8612 856
7454 11622 7195
7455 18640 9160
7456 18488 18882
7457 18208 5130
7458 4335 17620
7459 478 17675
7460 6859 18313
7461 3539 939
7462 5269 7538
7463 12238 1756
7464 4410 11956
7465 6746 16746
7466 10403 994
7467 18156 5269
7468 6124 5583
7469 9129 6767
7470 12279 14098
7471 9331 7769
7472 12898 7118
7473 4737 7538
7474 1565 13584
7475 11897 5214
7476 2505 8423
7477 12312 11787
7478 13542 7773
7479 16080 901
7480 17646 17951
7481 15296 19177
7482 4445 4400
7483 9982 9804
7484 12922 6921
7485 1018 15463
7486 19583 5200
7487 12318 6700
7488 14237 8832
7489 2416 13406
7490 18620 12153
7491 16927 10664
7492 2450 17476
7493 5248 9239
7494 6491 12343
7495 6645 1327
7496 16856 4137
7497 8536 18292
7498 8095 1300
7499 4572 14870
7500 6684 1017
7501 6216 1941
7502 8640 6266
7503 15097 14885
7504 8291 19229
7505 11381 13864
7506 4527 3262
7507 737 8308
7508 13898 3328
7509 15670 2336
7510 14 16740
7511 876 2314
7512 606 16869
7513 14521 5764
7514 16985 5052
7515 6068 19092
7516 1033 3668
7517 6285 8636
7518 3520 9672
7519 8900 17733
7520 11597 8162
7521 11423 16633
7522 4940 12475
7523 15803 8511
7524 10846 15189
7525 11928 7824
7526 6490 10860
7527 7728 9156
7528 11271 7095
7529 12146 2248
7530 17692 8255
7531 8274 14566
7532 3201 18724
7533 4747 10910
7534 8642 3072
7535 11234 13647
7536 6631 16590
7537 9065 2656
7538 7519 11570
7539 3110 1219
7540 9042 18364
7541 9223 15037
7542 544 11883
7543 18977 13303
7544 11902 11814
7545 16420 7475
7546 18392 9593
7547 4668 4693
7548 15602 1592
7549 4663 9415
7550 19413 596
7551 17185 12248
7552 11256 6043
7553 13964 2601
7554 3819 18774
7555 17137 17073
7556 8461 9213
7557 1095 2712
7558 12366 9005
7559 818 16424
7560 250 619
7561 10212 17238
7562 18282 18641
7563 16584 11231
7564 645 13884
7565 14479 17598
7566 9846 57
7567 6099 8015
7568 10616 1101
7569 16226 62
7570 13486 10786
7571 16350 9714
7572 12425 1947
7573 10951 13797
7574 10220 1142
7575 1761 11768
7576 5357 6821
7577 5461 8324
7578 19554 3639
7579 13874 2044
7580 19641 199
7581 16607 4704
7582 12718 5838
7583 6938 19058
7584 15471 19685
7585 10471 3163
7586 12877 8957
7587 10903 3172
7588 16968 1653
7589 2795 18205
7590 9972 3539
7591 10359 907
7592 9230 11681
7593 15319 12171
7594 10566 5135
7595 5333 5544
7596 10247 10207
7597 12396 18292
7598 17349 19316
7599 19001 19334
7600 18848 12819
7601 1775 5823
7602 8994 8076
7603 9729 9029
7604 7233 5962
7605 9500 8875
7606 6133 13557
7607 5237 16211
7608 8381 15362
7609 496 16907
7610 2450 15299
7611 1857 2181
7612 16824 9048
7613 8363 14252
7614 13585 14172
7615 3342 7363
7616 13185 8785
7617 16860 1469
7618 10497 2179
7619 4492 2940
7620 8166 17730
7621 7638 10343
7622 2905 14298
7623 6011 12874
7624 6132 7638
7625 2936 2859
7626 1391 4933
7627 13980 4792
7628 19043 18214
7629 12385 2342
7630 9705 8980
7631 17764 12078
7632 13546 19241
7633 17771 10975
7634 10267 4043
7635 18124 2262
7636 8957 18432
7637 12730 5761
7638 14986 11861
7639 19498 15092
7640 17950 1117
7641 6049 2433
7642 7224 19340
7643 17553 28
7644 18721 2619
7645 11598 6289
7646 18367 8425
7647 4018 5713
7648 16687 11912
7649 12306 1788
7650 402 6953
7651 1737 10429
7652 12541 9358
7653 1218 14466
7654 9557 7526
7655 4994 17068
7656 19500 3859
7657 3198 7394
7658 7421 3076
7659 5694 17103
7660 3391 2494
7661 7270 17291
7662 3003 18109
7663 10021 11287
7664 13075 16041
7665 19346 2326
7666 9107 9828
7667 19185 1082
7668 11899 1647
7669 9173 16754
7670 13821 17807
7671 1665 10518
7672 17912 13321
7673 16396 1215
7674 18317 1684
7675 4177 2089
7676 15731 18059
7677 16168 11447
7678 2733 15085
7679 11125 2540
7680 1217 12159
7681 1986 6822
7682 4255 10323
7683 8322 17522
7684 14276 12505
7685 10312 17494
7686 8011 8096
7687 17768 8328
7688 9542 2274
7689 3958 10515
7690 8955 4210
7691 2269 8134
7692 19580 1037
7693 16121 14788
7694 17327 18665
7695 10823 3598
7696 6771 14895
7697 1570 12809
7698 6682 11026
7699 3530 9891
7700 7384 957
7701 5405 10193
7702 18521 11746
7703 14020 19524
7704 6391 8062
7705 8624 14329
7706 2462 11697
7707 12734 10892
7708 2031 18394
7709 17058 8854
7710 8803 19357
7711 10603 7880
7712 17040 15574
7713 2951 12172
7714 2062 3722
7715 1030 6480
7716 16673 5797
7717 17543 6434
7718 2310 11545
7719 19606 7914
7720 2242 8700
7721 396 4581
7722 15472 1055
7723 19448 9481
7724 18335 17502
7725 13210 16505
7726 737 3489
7727 19062 3813
7728 15984 17776
7729 17849 2012
7730 4844 14398
7731 194 18879
7732 1664 17868
7733 9412 14088
7734 18353 3973
7735 9024 5369
7736 9950 16946
7737 18001 5772
7738 15252 1773
7739 19275 17448
7740 13953 9938
7741 9779 8836
7742 9000 14689
7743 8816 8840
7744 7204 1336
7745 15733 6665
7746 1895 8399
7747 6266 15926
7748 6366 19910
7749 235 15677
7750 17397 4718
7751 1664 9258
7752 11381 7346
7753 9119 19664
7754 13463 2985
7755 12922 4745
7756 9932 3767
7757 14807 2700
7758 7892 18932
7759 267 3623
7760 6639 11447
7761 19845 12351
7762 4628 4885
7763 4794 2462
7764 14490 10993
7765 12063 5028
7766 10638 11886
7767 19232 13726
7768 9741 2018
7769 5002 4702
7770 9446 3203
7771 6970 14276
7772 13327 19377
7773 14660 1776
7774 1750 17570
7775 9016 11278
7776 3628 4740
7777 9624 5212
7778 7673 4608
7779 11952 14418
7780 15797 2162
7781 14048 4014
7782 14091 6434
7783 4804 9631
7784 14332 3831
7785 3386 9805
7786 432 3777
7787 19505 6707
7788 4834 13759
7789 11328 14165
7790 1794 6584
7791 7675 16696
7792 1907 5422
7793 6381 17299
7794 8068 5932
7795 8093 18332
7796 18698 3864
7797 10298 18492
7798 8122 12788
7799 12971 15101
7800 1257 2453
7801 2581 12708
7802 19414 18041
7803 8151 18438
7804 12602 4247
7805 7182 15830
7806 12525 14395
7807 16168 14857
7808 8507 10784
7809 16715 18900
7810 17232 16574
7811 437 4807
7812 3299 15929
7813 5068 7086
7814 18538 7772
7815 10225 14390
7816 7097 19795
7817 17835 9157
7818 7594 6510
7819 7109 2337
7820 18166 16547
7821 7294 10642
7822 1850 10691
7823 1474 19813
7824 18713 10356
7825 3281 18188
7826 19346 15944
7827 8224 70
7828 7155 18996
7829 6768 9643
7830 4033 5693
7831 1839 13344
7832 2500 11129
7833 13991 16025
7834 18361 6446
7835 2992 17451
7836 8092 16526
7837 3568 6637
7838 6450 6294
7839 13001 5041
7840 19580 5162
7841 17457 16282
7842 16351 15278
7843 14273 2032
7844 11674 19857
7845 5549 1040
7846 14383 12058
7847 3187 7387
7848 3411 13235
7849 19680 13529
7850 10979 18123
7851 14649 19023
7852 5660 19070
7853 1715 18216
7854 19609 8461
7855 13622 14716
7856 10997 19188
7857 10817 11078
7858 9461 3699
7859 3555 5090
7860 2481 1134
7861 9544 5456
7862 12842 13216
7863 6450 12730
7864 6258 12605
7865 10727 2481
7866 17855 13588
7867 12657 1727
7868 19943 19866
7869 8326 14372
7870 5439 19551
7871 15090 1947
7872 9376 16435
7873 16485 5907
7874 7348 15188
7875 12674 39
7876 1846 9828
7877 3043 2217
7878 11298 11040
7879 19996 5844
7880 4676 17555
7881 7494 10722
7882 8801 2531
7883 2396 16502
7884 10873 8743
7885 4645 7074
7886 5372 12663
7887 9097 16086
7888 18344 11100
7889 6287 1933
7890 18324 5691
7891 11871 18960
7892 1176 169
7893 11208 14913
7894 17109 12473
7895 6379 11203
7896 18277 1784
7897 4314 13872
7898 10374 7077
7899 12171 3062
7900 10135 17598
7901 10261 13167
7902 5604 11858
7903 2957 15709
7904 13994 300
7905 2342 9244
7906 4555 12317
7907 8837 14212
7908 5477 5731
7909 14555 45
7910 7599 2585
7911 4368 17286
7912 11157 2227
7913 5655 5034
7914 4447 17882
7915 11832 14177
7916 3695 10933
7917 2790 18444
7918 14152 9299
7919 9598 5747
7920 11342 4497
7921 16813 11939
7922 2503 15896
7923 17978 5650
7924 2046 7979
7925 6915 12533
7926 9818 5996
7927 4575 11282
7928 12667 17326
7929 15208 10229
7930 758 17113
7931 8045 3391
7932 1834 4452
7933 13750 10835
7934 12933 12337
7935 16834 19699
7936 11638 4274
7937 169 9998
7938 15647 10492
7939 18470 18147
7940 7031 14044
7941 16392 5384
7942 13017 16848
7943 14173 966
7944 11194 2036
7945 19148 5732
7946 9122 11951
7947 12755 7193
7948 14379 7307
7949 19644 6504
7950 6203 7311
7951 11584 16477
7952 6474 14192
7953 1035 11752
7954 6250 18473
7955 8868 19504
7956 1239 13280
7957 6479 5259
7958 6224 10607
7959 12642 17004
7960 2735 13770
7961 2072 8142
7962 15334 8209
7963 15515 14826
7964 1330 9712
7965 17022 11510
